stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202504,JP,0305391000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류의 피레트(건조한것),수입,.64,78
202504,JP,1212212010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수출,110961.5,1432816
202504,JP,1212212010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수입,1.42,38
202504,JP,1212211090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(기타)(식용의 것),수입,4.4,236
202504,JP,1212212020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(염장한 것)(식용의 것),수출,211750,637262
202504,JP,1212212040,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(냉동한 것)(식용의 것),수출,2463500,3289420
202504,JP,1212213010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(건조한 것)(식용의 것),수출,87760,832936
202504,JP,1212212090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(기타)(식용의 것),수입,.343,12
202504,JP,1604129000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,청어(통조림외조제품),수입,6.8,27
202504,JP,1212213090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(기타)(식용의 것),수입,2.455,127
202504,JP,1212214090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,파래(기타)(식용의 것),수출,4516,105772
202504,JP,0302899090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수출,15224.3,392717
202504,JP,0302899090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수입,4950,20095
202504,JP,0303260000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,뱀장어(냉동)(앵귈라종),수출,.44,1
202504,JP,0303530000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)",수입,2844165,1303469
202504,JP,0303550000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(냉동)(트라커러스종),수출,283965,512895
202504,JP,0303420000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황다랑어(터너스 알바카레스/냉동),수출,230131,705866
202504,JP,0303451000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,대서양 참다랑어(냉동)(터너스 티너스),수출,80516,1035212
202504,JP,0303460000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수출,274646,2779213
202504,JP,0303460000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수입,5119.2,34158
202504,JP,0307913000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,개아지살(산 것 신선 또는 냉장한 것),수출,1538,41699
202504,JP,0307810000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전복(산 것 신선 또는 냉장한 것),수출,243879,3671783
202504,JP,1604119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀페용기에 넣은 것 이외 기타),수입,11.352,394
202504,JP,1302312000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수출,1000,22869
202504,JP,1302312000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수입,27.365,1186
202504,JP,1302319000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"한천(실한천,분한천 이외 기타)",수입,4,187
202504,JP,1212299099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수출,2000,2656
202504,JP,1212299099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수입,4.78,49
202504,JP,1603003000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수입,15480,108791
202504,JP,1603009000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류,연체동물,수생동물의",수출,84940,424383
202504,JP,1604111000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀폐용기에 넣은 것),수입,14.779,240
202504,JP,0306141090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게살(냉동한 것) 훈제한 것(기타),수입,.48,11
202504,JP,0306143090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽃게(냉동한 것) 기타,수출,1300,13497
202504,JP,0305594000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조기(건조/염장불문/훈제제외),수출,1.5,37
202504,JP,0301992000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,방어(활어),수입,59120,833660
202504,JP,0301995000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(활어),수출,127657,1326872
202504,JP,0301997000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,먹장어(활어),수입,2771,20879
202504,JP,1605219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수입,21.602,640
202504,JP,1605290000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리),수입,5.963,316
202504,JP,1212211010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수출,281630.63,8270257
202504,JP,1212211010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수입,1.4,97
202504,JP,1605592090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,소라(조제 또는 저장처리)기타,수출,910,6448
202504,JP,1605599010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,6500,75090
202504,JP,1605599010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,3.42,194
202504,JP,1605599090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(기타),수출,9620,103565
202504,JP,1605599090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(기타),수입,1204.089,14021
202504,JP,1604159000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것 이외 기타),수입,3.34,59
202504,JP,0304710000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"대구(가두스 모르화,가두스 오각,가두스 마크로세팔루스)",수입,992,4085
202504,JP,0302893000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(신선 또는 냉장),수출,1008,10145
202504,JP,0302895000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치(신선 또는 냉장)(학꽁치를 포함한다),수출,1650,15241
202504,JP,0304491000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(신선 또는 냉장한 피레트),수출,57990.4,634205
202504,JP,0307992900,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타[분 조분 펠리트를 포함(식용에 적합한)]의 기타(건조),수입,.4,22
202504,JP,0307792090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"클램, 새조개 및 피조개 기타(건조)",수입,.64,77
202504,JP,1212215010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(염장한 것)(식용의 것),수출,13050,28088
202504,JP,1212215010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(염장한 것)(식용의 것),수입,10.6,212
202504,JP,1212215090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(기타)(식용의 것),수입,7658.55,117507
202504,JP,1604149000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,1864.22,22020
202504,JP,1604151000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것),수출,96,335
202504,JP,1604151000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것),수입,13.65,274
202504,JP,0307511000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"낙지(산것/신선, 냉장)",수출,2871.3,43454
202504,JP,1504200000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,20630,24943
202504,JP,0302390000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선,냉장)",수출,4336.2,16434
202504,JP,0302550000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명태(신선 또는 냉장)(테라그라 찰코그라마),수입,80335,228606
202504,JP,1605629000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,성게(조제 또는 저장처리)(기타),수입,.49,12
202504,JP,1605409000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류 조제품(게,새우,바다가재기타/밀폐용기에넣은것이외기타)",수입,37.858,488
202504,JP,1605511000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,굴(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,169580.8,1299022
202504,JP,1605519000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,굴(조제 또는 저장처리)(기타),수출,200,1608
202504,JP,1605519000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,굴(조제 또는 저장처리)(기타),수입,.24,3
202504,JP,1605542010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,5.7,70
202504,JP,1605542010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,71.083,2182
202504,JP,1605542091,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,15296,103802
202504,JP,1605542091,I,일본,아시아.태평양 경제협력체/경제협력개발기구,조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,40.797,758
202504,JP,1605542099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어 기타(조제 또는 저장처리),수출,1101.6,37952
202504,JP,1605542099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어 기타(조제 또는 저장처리),수입,89.391,1915
202504,JP,1605562090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,새조개(조제 또는 저장처리)(기타),수출,944,57392
202504,JP,0303899050,I,일본,아시아.태평양 경제협력체/경제협력개발기구,볼낙(냉동)(적어를 포함한다),수입,46980,45465
202504,JP,0303822000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,홍어(냉동),수입,98180.3,336166
202504,JP,0303892000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갈치(냉동),수입,3824,35198
202504,JP,0303894000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(냉동),수출,15098,118927
202504,JP,0303898000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,복어(냉동),수출,18460,116407
202504,JP,0301998000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,넙치(활어),수출,112659,1553046
202504,JP,0301999010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,능성어(활어),수입,9849,184658
202504,JP,0511912000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의웨이스트,수출,178080,49093
202504,JP,0511919000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류,갑각류,연체동물,수행동",수출,5394,87634
202504,JP,7116102000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,양식진주로 만든 것   ,수입,16.25,159186
202504,JP,9601901090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,패각(기타),수입,110200,14400
202504,JP,1604320000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,캐비아 대용물,수입,8748.434,356524
202504,JP,0305541000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,멸치[엔그라울리스(Engraulis)종],수출,31755.879,475852
